date,nav,scheme_name
2023-09-24,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-25,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-26,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-27,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-28,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-29,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-09-30,72.0668,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-01,80.6923,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-02,77.8209,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-03,78.1129,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-04,80.9398,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-05,80.4289,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-06,80.4289,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-07,77.9536,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-08,75.6014,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-09,75.6014,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-10,79.0178,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-11,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-12,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-13,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-14,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-15,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-16,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-17,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-18,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-19,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-20,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-21,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-22,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-23,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-24,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-25,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-26,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-27,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-28,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-29,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-30,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-10-31,72.5138,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-01,79.9977,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-02,79.9977,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-03,79.9977,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-04,80.5423,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-05,80.7814,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-06,80.7814,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-07,77.7663,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-08,75.3093,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-09,80.0693,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-10,78.2245,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-11,78.2245,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-12,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-13,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-14,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-15,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-16,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-17,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-18,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-19,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-20,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-21,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-22,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-23,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-24,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-25,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-26,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-27,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-28,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-29,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-11-30,73.7771,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-01,80.0442,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-02,80.0442,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-03,80.0442,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-04,80.8923,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-05,80.4222,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-06,78.5574,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-07,77.9983,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-08,77.9983,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-09,80.6711,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-10,77.5845,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-11,77.5845,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-12,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-13,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-14,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-15,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-16,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-17,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-18,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-19,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-20,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-21,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-22,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-23,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-24,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-25,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-26,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-27,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-28,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-29,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-30,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2023-12-31,74.2136,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-01,74.2316,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-02,77.2723,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-03,81.6509,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-04,86.9789,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-05,89.1998,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-06,89.1998,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-07,93.7071,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-08,96.6948,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-09,96.6948,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-10,97.3602,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-11,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-12,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-13,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-14,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-15,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-16,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-17,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-18,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-19,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-20,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-21,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-22,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-23,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-24,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-25,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-26,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-27,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-28,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-29,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-30,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-01-31,100.9547,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-01,74.6169,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-02,78.4602,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-03,78.4602,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-04,87.6325,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-05,89.3334,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-06,89.3334,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-07,93.5384,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-08,95.1099,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-09,94.7681,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-10,97.3483,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-11,97.3483,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-12,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-13,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-14,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-15,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-16,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-17,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-18,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-19,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-20,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-21,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-22,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-23,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-24,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-25,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-26,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-27,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-28,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-02-29,106.4798,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-01,75.0162,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-02,75.0162,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-03,75.0162,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-04,88.0812,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-05,89.1219,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-06,94.2856,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-07,94.564,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-08,94.564,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-09,94.268,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-10,97.4432,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-11,97.4432,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-12,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-13,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-14,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-15,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-16,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-17,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-18,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-19,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-20,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-21,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-22,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-23,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-24,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-25,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-26,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-27,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-28,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-29,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-30,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-03-31,106.4509,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-01,75.825,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-02,75.825,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-03,81.8096,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-04,89.0924,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-05,89.0924,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-06,94.5952,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-07,93.6795,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-08,93.6795,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-09,94.4614,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-10,97.6029,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-11,100.0434,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-12,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-13,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-14,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-15,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-16,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-17,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-18,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-19,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-20,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-21,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-22,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-23,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-24,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-25,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-26,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-27,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-28,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-29,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-04-30,107.5555,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-01,76.5133,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-02,78.675,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-03,82.1025,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-04,87.5645,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-05,87.5645,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-06,93.7775,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-07,94.3084,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-08,94.8826,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-09,93.8057,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-10,93.8057,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-11,100.1859,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-12,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-13,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-14,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-15,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-16,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-17,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-18,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-19,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-20,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-21,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-22,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-23,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-24,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-25,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-26,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-27,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-28,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-29,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-30,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-05-31,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-01,107.0888,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-02,79.1716,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-03,81.9011,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-04,81.9011,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-05,89.5554,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-06,94.1318,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-07,94.1318,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-08,93.2823,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-09,93.8685,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-10,93.8685,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-11,100.813,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-12,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-13,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-14,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-15,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-16,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-17,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-18,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-19,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-20,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-21,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-22,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-23,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-24,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-25,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-26,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-27,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-28,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-29,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-06-30,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-01,105.7296,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-02,79.4426,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-03,82.3028,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-04,82.3028,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-05,90.2069,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-06,93.8628,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-07,93.8628,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-08,92.6157,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-09,92.6157,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-10,98.1352,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-11,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-12,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-13,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-14,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-15,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-16,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-17,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-18,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-19,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-20,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-21,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-22,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-23,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-24,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-25,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-26,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-27,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-28,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-29,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-30,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-07-31,101.6872,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-01,76.8852,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-02,80.2001,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-03,83.4292,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-04,88.0652,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-05,89.8911,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-06,89.8911,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-07,93.5697,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-08,91.4291,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-09,91.4291,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-10,98.0365,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-11,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-12,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-13,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-14,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-15,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-16,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-17,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-18,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-19,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-20,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-21,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-22,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-23,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-24,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-25,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-26,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-27,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-28,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-29,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-30,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-08-31,103.1511,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-01,76.1637,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-02,79.9145,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-03,79.9145,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-04,87.0981,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-05,90.337,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-06,90.337,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-07,93.7056,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-08,91.7867,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-09,94.1914,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-10,98.9064,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-11,98.9064,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-12,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-13,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-14,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-15,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-16,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-17,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-18,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-19,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-20,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-21,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-22,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-23,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-24,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-25,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-26,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-27,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-28,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-29,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-09-30,105.9206,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-01,77.8664,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-02,77.8664,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-03,77.8664,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-04,87.1375,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-05,90.1218,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-06,94.2714,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-07,94.341,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-08,94.341,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-09,95.6457,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-10,99.3474,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-11,99.3474,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-12,105.4116,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-13,105.4116,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-14,105.4116,ICICI Pru Bluechip Fund - Regular - Growth
2024-10-15,105.4116,ICICI Pru Bluechip Fund - Regular - Growth
